Location_Name,County,Utilities,Type,Address,Latitude,Longitude,url,Languages,Clients
JSN Petrol Pump,,Fuel Station,,", all",12.91493746,77.67553931,www.google.com,,
Jumnal,,Public Transport,,", all",16.721894,75.7141891,www.google.com,,
Jwala Petrol Pump,,Fuel Station,,", all",12.9555845,78.266208,www.google.com,,
K.P.S. Comforts,,Hotel,,", all",13.31505468,76.25428235,www.google.com,,
K.R Extention Bunk,,Fuel Station,,", all",13.3386561,77.1060699,www.google.com,,
K.V.Shenoy Petrol / Gas Station,,Fuel Station,,", all",12.7607454,75.2074646,www.google.com,,
Kabaka Puttur,,Public Transport,,", all",12.7687139,75.2047244,www.google.com,,
Kadagaravalli,,Public Transport,,", all",12.8380375,75.696014,www.google.com,,
Kadalekalu Ganesha,,,,", all",15.33284,76.461145,www.google.com,,
Kadamba Bus Stand,,Public Transport,,", all",15.8503424,74.5084009,www.google.com,,
Kadambi Falls Bridge,,,Waterfalls,"Waterfalls, all",13.235737,75.177204,www.google.com,,
Kadapatti,,Hospital,,", all",15.96684456,76.1129121,www.google.com,,
Kadirenahalli Petrol Pump,,Fuel Station,,", all",12.9134732,77.5590565,www.google.com,,
Kadiyali Sri Mahisha Mardhini Temple,,,Spiritual,"Spiritual, all",13.34732,74.757164,www.google.com,,
Kadloor Petrol Pump,,Fuel Station,,", all",16.7554837,77.129146,www.google.com,,
Kadra Colony Hydel Plant,,,,", all",14.895914,74.352516,www.google.com,,
Kadra dam,,,Water_Activities,"Water_Activities, all",14.896972,74.354085,www.google.com,,
Kadra Reservoir,,,Water_Activities,"Water_Activities, all",14.896827,74.355448,www.google.com,,
Kadri Hills,,,Hiking,"Hiking, all",12.892382,74.855099,www.google.com,,
Kadri Manjunath Temple,,,Spiritual,"Spiritual, all",12.885714,74.855519,www.google.com,,
Kadri Park,,,Parks,"Parks, all",12.8893,74.856196,www.google.com,,
Kadugodi Tree Park,,Public Transport,,", all",12.9856712,77.7470239,www.google.com,,
Kadur Junction,,Public Transport,,", all",13.5502511,76.0087022,www.google.com,,
Kaggaladu Bird sanctuary,,,,", all",13.813994,76.858334,www.google.com,,
Kaidala Ancient Shri Chennakeshava Swamy Temple,,,Spiritual,"Spiritual, all",13.300101,77.081539,www.google.com,,
Kajjidoni,,Public Transport,,", all",16.164278,75.4680255,www.google.com,,
Kala Petrol Pump,,Fuel Station,,", all",13.0637857,77.5593618,www.google.com,,
Kalabhyraveshwara Service Station,,Fuel Station,,", all",12.9341577,77.5392743,www.google.com,,
Kalaburagi Junction,,Public Transport,,", all",17.3149291,76.8256326,www.google.com,,
Kalagapura,,Public Transport,,", all",18.158217,77.1937008,www.google.com,,
Kalasa,,,,", all",13.234,75.3553,www.google.com,,
Kalasapura Bus Stand,,Public Transport,,", all",13.2770811,75.9347104,www.google.com,,
Kalhatti Falls,,,Waterfalls,"Waterfalls, all",13.704198,75.638809,www.google.com,,
Kali Adventure Camp,,,,", all",15.240461,74.623025,www.google.com,,
Kali Bridge,,,,", all",14.842024,74.131901,www.google.com,,
Kali River Basin Forests,,,Water_Activities,"Water_Activities, all",15.144232,74.499452,www.google.com,,
Kallur Petrol / Gas Station,,Fuel Station,,", all",15.3551077,75.1266868,www.google.com,,
Kalsur,,Public Transport,,", all",14.8878934,75.4010579,www.google.com,,
"Kalyani Fuel Stations, Surathkal",,Fuel Station,,", all",12.9833467,74.8050027,www.google.com,,
Kamadenu,,Fuel Station,,", all",12.4153491,75.7486734,www.google.com,,
Kamakshi Hospital,,Hospital,,", all",12.2996726,76.62367805,www.google.com,,
Kamakshi Hospital,,Hospital,,", all",12.26484814,76.63552712,www.google.com,,
KAMAL JUNGLE BEACH,,,Beaches,"Beaches, all",14.738285,74.219061,www.google.com,,
Kamalapur Nursing Home,,Hospital,,", all",15.44562221,75.00364609,www.google.com,,
Kamalapura,,Public Transport,,", all",17.586846,76.9797103,www.google.com,,
Kamalapuram Museum,,,Heritage,"Heritage, all",15.307781,76.47619,www.google.com,,
Kamalnagar,,Public Transport,,", all",18.2406264,77.1787242,www.google.com,,
Kamasamudram,,Public Transport,,", all",12.8804954,78.2005632,www.google.com,,
Kamat Yatri Nivas,,Hotel,,", all",15.41837804,75.0455712,www.google.com,,
Kamath Petrol / Gas Station,,Fuel Station,,", all",13.1457019,74.7730915,www.google.com,,
Kambarganvi,,Public Transport,,", all",15.4633718,74.8294122,www.google.com,,
Kangaroo Care - Women and Children Hospital,,Hospital,,", all",12.32586371,76.61676305,www.google.com,,
Kanginhal,,Public Transport,,", all",15.448401,75.7195787,www.google.com,,
kanva reservoir,,,Water_Activities,"Water_Activities, all",12.722484,77.193546,www.google.com,,
Kapileshwar Temple,,,Spiritual,"Spiritual, all",15.851865,74.515704,www.google.com,,
Karada,,,,", all",12.177429,75.681899,www.google.com,,
Karajgi,,Public Transport,,", all",14.8518571,75.4083606,www.google.com,,
Karanji Lake,,,Water_Activities,"Water_Activities, all",12.302778,76.673611,www.google.com,,
Karavali Hotel,,Hotel,,", all",13.00405521,76.10146578,www.google.com,,
Kardi,,Public Transport,,", all",13.2671928,76.5723116,www.google.com,,
Kariganuru,,Public Transport,,", all",15.2515098,76.4333246,www.google.com,,
Karighatta Temple,,,Spiritual,"Spiritual, all",12.421279,76.71298,www.google.com,,
Karinjeshwara,,,,", all",12.914411,75.124619,www.google.com,,
Karkala,,,,", all",13.2151,74.99618,www.google.com,,
Karnataka Bank,,atm,,", all",12.96866163,77.5875127,www.google.com,,
Karnataka Bank,,atm,,", all",12.94887183,77.5977625,www.google.com,,
Karnataka Bank,,atm,,", all",12.99172883,75.3306777,www.google.com,,
Karnataka Bank,,atm,,", all",12.92691953,77.5682037,www.google.com,,
Karnataka Bank,,atm,,", all",12.95444933,77.5699435,www.google.com,,
Karnataka Bank,,atm,,", all",12.97502423,77.5520533,www.google.com,,
Karnataka Bank,,atm,,", all",12.30828183,76.6535696,www.google.com,,
Karnataka Bank,,atm,,", all",12.87814603,74.850988,www.google.com,,
Karnataka Bank,,atm,,", all",13.69093693,75.2434502,www.google.com,,
Karnataka Bank,,atm,,", all",12.83547363,77.6803178,www.google.com,,
Karnataka bank,,atm,,", all",13.60495163,74.8615183,www.google.com,,
Karnataka Bank,,atm,,", all",12.86286693,77.6148979,www.google.com,,
Karnataka Bank,,atm,,", all",13.02820683,77.5729312,www.google.com,,
Karnataka Bank,,atm,,", all",13.84405503,75.7041618,www.google.com,,
Karnataka Bank,,atm,,", all",12.85237413,74.8517609,www.google.com,,
Karnataka Bank,,atm,,", all",12.92846923,77.5839834,www.google.com,,
Karnataka Bank,,atm,,", all",12.29646563,76.6292137,www.google.com,,
Karnataka Bank,,atm,,", all",12.96662453,77.5919645,www.google.com,,
Karnataka Bank,,atm,,", all",12.93545453,77.5739623,www.google.com,,
Karnataka Bank,,atm,,", all",12.97899413,77.6416035,www.google.com,,
Karnataka Bank,,atm,,", all",12.97884233,77.6418328,www.google.com,,
Karnataka Bank,,atm,,", all",12.97723833,77.5752995,www.google.com,,
Karnataka Bank,,atm,,", all",12.90743423,77.578346,www.google.com,,
Karnataka Bank,,atm,,", all",12.88307233,77.5755888,www.google.com,,
Karnataka Bank,,atm,,", all",12.15401393,77.1062961,www.google.com,,
Karnataka Bank,,atm,,", all",12.90842963,77.5481682,www.google.com,,
Karnataka Bank,,atm,,", all",12.97673923,77.5707435,www.google.com,,
Karnataka Bank,,atm,,", all",12.84166143,77.6443024,www.google.com,,
Karnataka Bank,,atm,,", all",12.97771003,77.5722474,www.google.com,,
Karnataka bank,,atm,,", all",14.82831013,76.2222662,www.google.com,,
Karnataka Bank,,atm,,", all",12.94111123,77.52503,www.google.com,,
Karnataka Bank,,atm,,", all",13.59892393,75.9728112,www.google.com,,
Karnataka Bank,,atm,,", all",13.59347003,75.9736052,www.google.com,,
Karnataka Bank,,atm,,", all",12.96572513,77.5350046,www.google.com,,
Karnataka Bank,,atm,,", all",12.33219193,76.6625123,www.google.com,,
Karnataka Bank,,atm,,", all",12.99748403,77.5498729,www.google.com,,
Karnataka Bank,,atm,,", all",12.91399943,74.8561687,www.google.com,,
Karnataka Bank,,atm,,", all",15.36567833,75.1224072,www.google.com,,
Karnataka Bank,,atm,,", all",12.31072903,76.692139,www.google.com,,
Karnataka Bank,,atm,,", all",12.30812503,76.609208,www.google.com,,
Karnataka Bank,,atm,,", all",13.28435803,74.9197381,www.google.com,,
Karnataka Bank,,atm,,", all",13.21306333,75.0023492,www.google.com,,
Karnataka Bank,,atm,,", all",12.93868063,77.601935,www.google.com,,
Karnataka Bank,,atm,,", all",15.27484653,76.3898281,www.google.com,,
Karnataka Bank,,atm,,", all",12.88203983,74.8334953,www.google.com,,
Karnataka Bank ATM,,atm,,", all",12.9883959,77.53581227,www.google.com,,
Karnataka Bank ATM,,atm,,", all",12.97608463,77.5312127,www.google.com,,
Karnataka Bank ATM,,atm,,", all",15.26753623,76.3911285,www.google.com,,
Karnataka Bank ATM,,atm,,", all",12.98245363,77.4788252,www.google.com,,
Karnataka Bank ATM,,atm,,", all",12.96729663,77.545065,www.google.com,,
Karnataka Bank ATM,,atm,,", all",12.91748993,77.5732745,www.google.com,,
Karnataka Bank ATM,,atm,,", all",12.92056913,77.5951275,www.google.com,,
Karnataka Bank ATM,,atm,,", all",13.50712173,75.1854142,www.google.com,,
Karnatakaa Bank,,atm,,", all",12.99125703,77.5384096,www.google.com,,
Karur Vaisya Bank,,atm,,", all",13.02674833,77.6041132,www.google.com,,
Karur Vysya Bank,,atm,,", all",12.91662743,77.6146552,www.google.com,,
Karur Vysya Bank,,atm,,", all",12.91683883,77.6033703,www.google.com,,
Karur Vysya Bank,,atm,,", all",12.94503453,77.6289388,www.google.com,,
Karur Vysya Bank,,atm,,", all",12.84874923,77.6725375,www.google.com,,
Karwar,,Public Transport,,", all",14.8202478,74.1825906,www.google.com,,
Karwar Beach,,,Beaches,"Beaches, all",14.8209,74.126677,www.google.com,,
Kashanatti,,Public Transport,,", all",15.439419,74.7835553,www.google.com,,
Kateel Shri Durgaparameshwari Temple,,,Spiritual,"Spiritual, all",13.043628,74.86981,www.google.com,,
Kattale Digambar Jain Basadi,,,,", all",13.470145,74.752269,www.google.com,,
Kaup Beach,,,Beaches,"Beaches, all",13.222992,74.738374,www.google.com,,
Kavala Caves,,,,", all",15.08658,74.63994,www.google.com,,
Kavaledurga Fort,,,Heritage,"Heritage, all",13.71803,75.12316,www.google.com,,
Kaveri Petrol,,Fuel Station,,", all",12.94544094,77.61866559,www.google.com,,
Kavikal Gandi Anjaneya Statue,,,Heritage,"Heritage, all",13.404215,75.738,www.google.com,,
Keladi Rameshwara Temple,,,Spiritual,"Spiritual, all",14.224153,75.016756,www.google.com,,
Keladi Temple,,,Spiritual,"Spiritual, all",14.205314,74.99362,www.google.com,,
Kemmannugundi,,,,", all",13.546087,75.753138,www.google.com,,
Kempegowda International Airport Halt,,Public Transport,,", all",13.210678,77.6761803,www.google.com,,
Kengeri,,Public Transport,,", all",12.9176571,77.4837568,www.google.com,,
Kengeri,,Public Transport,,", all",12.9079105,77.4765784,www.google.com,,
Kengeri Bus Terminal,,Public Transport,,", all",12.914689,77.4878557,www.google.com,,
Keshava Temple,,,Spiritual,"Spiritual, all",12.275766,76.881651,www.google.com,,
Keshava Temple,,,Spiritual,"Spiritual, all",13.071222,76.121003,www.google.com,,
Khanapur,,Public Transport,,", all",15.6377745,74.4997035,www.google.com,,
Khanapur Junction,,Public Transport,,", all",17.9424998,77.3842209,www.google.com,,
Kings Balance,,,,", all",15.340906,76.474142,www.google.com,,
Kittur Fort,,,Heritage,"Heritage, all",15.600504,74.791019,www.google.com,,
Kodachadri,,,,", all",13.862308,74.875201,www.google.com,,
kodachadri Moolakshethram,,,,", all",13.860935,74.874578,www.google.com,,
Kodachadri Peak,,,Hiking,"Hiking, all",13.857239,74.867367,www.google.com,,
Kodachadri Trek Trail,,,Hiking,"Hiking, all",13.911006,74.864863,www.google.com,,
Kodaganuru,,Public Transport,,", all",14.3303635,76.0336037,www.google.com,,
Kodanda Rama Temple,,,Spiritual,"Spiritual, all",13.685904,75.245619,www.google.com,,
kodehalli,,,,", all",12.929128,75.781479,www.google.com,,
Kodi Beach,,,Beaches,"Beaches, all",13.61109,74.671848,www.google.com,,
Kokkare Bellur,,,,", all",12.511872,77.087814,www.google.com,,
Kolar,,Public Transport,,", all",13.123993,78.1329276,www.google.com,,
Kolar Gold Fields,,,,", all",12.958514,78.271034,www.google.com,,
Kolaramma Temple,,,Spiritual,"Spiritual, all",13.13857,78.138716,www.google.com,,
Kolnadu,,,,", all",12.770505,75.043592,www.google.com,,
Konanakunte Cross,,Public Transport,,", all",12.8889671,77.5626665,www.google.com,,
Konanjageri,,,,", all",12.25969,75.708073,www.google.com,,
Kondikoppa,,Public Transport,,", all",15.4309771,75.4725734,www.google.com,,
Koppal,,,,", all",15.621895,76.178374,www.google.com,,
Koppal,,Public Transport,,", all",15.3538691,76.144906,www.google.com,,
Koppal Fort,,,Heritage,"Heritage, all",15.340052,76.148664,www.google.com,,
Koravangala,,Public Transport,,", all",13.0533768,76.1600621,www.google.com,,
Kotak Mahindra,,atm,,", all",12.91682423,77.6038323,www.google.com,,
Kotak Mahindra,,atm,,", all",12.91718663,77.586079,www.google.com,,
Kotak Mahindra,,atm,,", all",12.94785493,77.5971182,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",12.96003673,77.6452495,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",12.95615813,77.7298376,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",12.88607433,77.5821092,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",12.97838153,77.6354826,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",12.95921893,77.6550673,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",12.97484393,77.6083535,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",12.97736433,77.5747535,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",12.94353443,77.5654837,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",12.98945693,77.5735286,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",13.05537513,77.6322956,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",12.93871453,77.5524654,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",12.92499003,77.4994006,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",13.02918533,77.5611297,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",13.04957133,77.6038451,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",12.95566623,77.6915356,www.google.com,,
Kotak Mahindra Bank,,atm,,", all",12.97149743,77.6277058,www.google.com,,
Kotak Mahindra Bank ATM,,atm,,", all",12.87514113,74.8551708,www.google.com,,
Kotak Mahindra Bank ATM,,atm,,", all",12.97219873,77.6979077,www.google.com,,
"kote betta, nagamangala",,,Hiking,"Hiking, all",12.849733,76.795249,www.google.com,,
Kote Nisarga Udyana Park,,,Parks,"Parks, all",15.335177,74.754555,www.google.com,,
Kote Venkataramana Temple,,,Spiritual,"Spiritual, all",12.959582,77.574133,www.google.com,,
Kotekal,,,,", all",16.105833,76.6925,www.google.com,,
Kotilingeshwara Temple,,,Spiritual,"Spiritual, all",13.588774,74.693559,www.google.com,,
Kotturu,,Public Transport,,", all",14.8254629,76.2123604,www.google.com,,
Krantivira Sangolli Rayanna,,Public Transport,,", all",12.9758768,77.5653767,www.google.com,,
Krantivira Sangolli Rayanna (Bengaluru),,Public Transport,,", all",12.9781739,77.5695603,www.google.com,,
Krishinton Suites,,Hotel,,", all",13.02331202,77.56274877,www.google.com,,
Krishna nursing home,,Hospital,,", all",12.9474965,77.5987523,www.google.com,,
Krishna Rajendra Market,,Public Transport,,", all",12.9608788,77.5746578,www.google.com,,
Krishnaraja Nagar,,Public Transport,,", all",12.4449928,76.3884189,www.google.com,,
Krishnarajapura,,Public Transport,,", all",12.9999042,77.6776721,www.google.com,,
Krishnarajapuram,,Public Transport,,", all",13.0005993,77.6756492,www.google.com,,
Krishnarajasagara,,Public Transport,,", all",12.4010377,76.5671767,www.google.com,,
KRS Dam Entrance Gate,,,Water_Activities,"Water_Activities, all",12.413661,76.574751,www.google.com,,
"KSRTC Bus Stand, Urdigere",,Public Transport,,", all",13.3425993,77.2305943,www.google.com,,
KSRTC Mandya Depot,,Public Transport,,", all",12.5304141,76.9064239,www.google.com,,
Kudachi,,Public Transport,,", all",16.6242898,74.858412,www.google.com,,
Kudala Sangama,,Public Transport,,", all",16.3075995,75.892666,www.google.com,,
Kudala Sangameshwara Temple,,,Spiritual,"Spiritual, all",16.206818,76.06548,www.google.com,,
Kudatini,,Public Transport,,", all",15.214703,76.7633856,www.google.com,,
Kudle Beach,,,Beaches,"Beaches, all",14.527098,74.316354,www.google.com,,
Kudregombe Mantapa,,,Spiritual,"Spiritual, all",15.340783,76.480505,www.google.com,,
Kudremukh National Park,,,National_Park,"National_Park, all",13.341969,75.021933,www.google.com,,
Kudremukh Park,,,Parks,"Parks, all",13.224337,75.252432,www.google.com,,
Kudremukh Range,,,,", all",13.252765,75.142863,www.google.com,,
Kudremukh Wild life Santuary,,,,", all",13.238859,75.15069,www.google.com,,
Kudremukha Peak,,,Hiking,"Hiking, all",13.125438,75.273962,www.google.com,,
Kudumari Falls,,,Waterfalls,"Waterfalls, all",13.945251,74.698309,www.google.com,,
Kuduremuka,,,Hiking,"Hiking, all",13.217773,75.251187,www.google.com,,
Kukkarahalli Lake,,,Water_Activities,"Water_Activities, all",12.309752,76.630926,www.google.com,,
Kukke Subramanya Rd,,,,", all",12.687438,75.618327,www.google.com,,
Kulali,,Public Transport,,", all",17.3572346,76.4704729,www.google.com,,
Kulur Fuel Station Station,,Fuel Station,,", all",12.9243563,74.8293817,www.google.com,,
Kumara Parvatha Hiking Trail,,,Hiking,"Hiking, all",12.66441,75.672809,www.google.com,,
Kumbara Gudda,,,,", all",15.160056,76.908844,www.google.com,,
Kumsi,,Public Transport,,", all",14.0567125,75.4094498,www.google.com,,
Kumta,,,,", all",14.427548,74.419093,www.google.com,,
Kumta,,Public Transport,,", all",14.4372403,74.421244,www.google.com,,
Kunchikal Falls,,,Waterfalls,"Waterfalls, all",13.6947,75.01813,www.google.com,,
Kundadri Basadi Parshwanatha Swamy,,,,", all",13.557868,75.169034,www.google.com,,
Kundadri Hill,,,Hiking,"Hiking, all",13.555281,75.169131,www.google.com,,
Kundalahalli,,Public Transport,,", all",12.977594,77.7155586,www.google.com,,
Kundapura,,Public Transport,,", all",13.6133737,74.7286856,www.google.com,,
Kundgol,,Public Transport,,", all",15.2588827,75.2500447,www.google.com,,
Kunigal,,Public Transport,,", all",13.0166441,77.0110836,www.google.com,,
Kurgunta,,Public Transport,,", all",17.1919786,77.3603407,www.google.com,,
Kurukotta,,Public Transport,,", all",17.4760126,76.8953794,www.google.com,,
Kusalli Falls,,,Waterfalls,"Waterfalls, all",13.963993,74.681711,www.google.com,,
Kusugal,,Public Transport,,", all",15.3721634,75.2285053,www.google.com,,
KVB,,atm,,", all",12.84140753,77.6450739,www.google.com,,
KVB,,atm,,", all",12.98320753,77.6802595,www.google.com,,
